kit_id,median_displacement,pct_of_diameter
tli-rehan-berserker,0.13852149712206507,3.1378954862256543
tli-rosa-unsullied,0.10886213651180533,2.466028839410095
tli-youga-spirit-magus,0.09067135071079908,2.0539571693676058
tq-battlemage-warfare-earth,0.14097788618996793,3.1935395005391456
tq-brigand-poison,0.13825688423897103,3.1319012716906625
tq-distortion-templar,0.2016347723992878,4.567585936645773
tq-dream-harbinger,0.14191524344542494,3.2147732379877634
tq-druid-squall-caster,0.1412137395317946,3.1988822318271057
tq-elementalist-volcanic-storm,0.10620409325156566,2.405816799244598
tq-ice-shard-oracle,0.10930283662590112,2.476011917326021
tq-liche-king-conjurer,0.1629959698889036,3.692310066044559
tq-marksmanship-haruspex,0.20168661687312814,4.5687603575394915
tq-onslaught-assassin,0.17096133220430648,3.8727475791738715
tq-petmaster-summoner,0.14040641347560248,3.180594061107977
tq-phantom-strike-dreamkiller,0.19527530778526184,4.423526453303782
tq-ranger-hunting-nature,0.13043237832802632,2.9546545461642717
tq-rune-weapon-thunderer,0.10981246413627109,2.487556391632685
tq-shield-charge-conqueror,0.2230190443248809,5.051998910412658
tq-ternion-bone-charmer,0.20851524888474726,4.723447781596668
tq-thane-storm-warfare,0.1253240394370519,2.8389365249103253
tq-trap-magician,0.12871502381866662,2.915751711043883
tq-warlock-poison-vitality,0.09990618439955869,2.2631517243648567
tq2-bastion-tank,0.14281596379044964,3.235177047964738
tq2-elementalist,0.11352829105375016,2.5717301607169065
tq2-forge-turrets,0.10971435340012489,2.48533391178299
tq2-stormblade-ice-shards,0.13275782130766076,3.007332268978947
tq2-whirlwind-rogue,0.16091779788491634,3.6452337155401624
ud-cwc-spin-caster,0.1388774166421121,3.1459580489225547
ud-flamethrower-channel,0.18948077690806844,4.29226428344492
ud-ice-crystal-arrow,0.17082627272606365,3.8696881080018506
ud-illusion-family,0.29550715209509726,6.694055276413113
ud-lightning-vortex,0.23341310774554405,5.287453228831563
ud-seal-veil-daimonios,0.12175262920819983,2.7580341937241437
ud-snowstorm-frost,0.12687505162739812,2.8740712458907063
ud-spread-rapid-dex,0.18210635390849564,4.125213182174429
ud-summon-strand,0.10563338975909416,2.3928887848193603
ud-toxic-flame,0.1649115563892439,3.7357034046799034
ud-whirlwind-str,0.10875170165211748,2.463527184035759
vs-bloody-tear,0.12418714122763723,2.8131826323107045
vs-death-spiral,0.13287123184821786,3.0099013317648553
vs-fuwalafuwaloo,0.14158318577280582,3.2072512122103496
vs-gorgeous-moon,0.273935076622445,6.205388032263236
vs-heaven-sword,0.12104523518995516,2.74200976038383
vs-hellfire,0.12643679877840186,2.864143605305945
vs-holy-wand,0.121601438731777,2.754609310775402
vs-infinite-corridor-crimson-shroud,0.18908613539848396,4.283324560460904
vs-je-ne-viv,0.247785484133833,5.613027352214065
vs-la-borra,0.12396438228198887,2.808136525355548
vs-out-of-bounds-freeze,0.1922962235887486,4.3560419469452665
vs-phieraggi,0.1348211656566137,3.0540727320379286
vs-queen-sigma,0.2774335243750743,6.284637561324406
vs-red-death,0.12634897802349063,2.8621542220249507
vs-runetracer-no-future,0.14871140711950695,3.3687251642924623
vs-soul-eater,0.1250903235719293,2.8336422133885457
vs-thousand-edge,0.2085260529693726,4.723692524030751
vs-thunder-loop,0.17489090600533813,3.961763307051705
vs-unholy-vespers,0.1963552614001629,4.447990393153817
vs-vandalier,0.12007363323175348,2.7200002855918957
vs-vlad-dracula,0.189561663173648,4.294096581340431
