id,mean_v,mean_s,dark_desat,flatcols,flatrows,L_dark,L_v,R_dark,R_v,delta_min,mtime,bytes
215,0.28252023458480835,0.3936595916748047,0.3433159722222222,0.43125,0.6388888888888888,0.2009375,0.31571459770202637,0.48569444444444443,0.24932587146759033,32.857586805555556,1785099549.3849902,3854905
216,0.27220746874809265,0.3729836046695709,0.43682291666666667,0.0,0.016666666666666666,0.36041666666666666,0.28737637400627136,0.5132291666666666,0.25703856348991394,4.3041782407407405,1785099989.198179,4066621
217,0.2785648703575134,0.3818344473838806,0.41848958333333336,0.0,0.027777777777777776,0.32534722222222223,0.30110785365104675,0.5116319444444445,0.2560219466686249,3.732384259259259,1785099991.2537591,4095538
218,0.286704957485199,0.3896946907043457,0.3955034722222222,0.0,0.016666666666666666,0.2798611111111111,0.31705012917518616,0.5111458333333333,0.2563597559928894,3.732384259259259,1785099993.3668964,4153640
219,0.28645581007003784,0.38991692662239075,0.3976388888888889,0.0,0.011111111111111112,0.28239583333333335,0.3155364990234375,0.5128819444444445,0.25737515091896057,3.110931712962963,1785099995.4791508,4145764
220,0.28725728392601013,0.3922112286090851,0.3923784722222222,0.0,0.005555555555555556,0.27368055555555554,0.3177565634250641,0.5110763888888888,0.25675806403160095,2.9400347222222223,1785099997.3974319,4139793
221,0.28720876574516296,0.38962802290916443,0.3968229166666667,0.0,0.005555555555555556,0.28069444444444447,0.3168465495109558,0.5129513888888889,0.25757095217704773,2.9400347222222223,1785100000.232848,4138514
222,0.2836610972881317,0.3833431601524353,0.40631944444444446,0.0,0.005555555555555556,0.29940972222222223,0.30925652384757996,0.5132291666666666,0.2580656409263611,4.114259259259259,1785100002.2391496,4079459
223,0.2923661768436432,0.39381909370422363,0.3846354166666667,0.0,0.011111111111111112,0.25809027777777777,0.32701948285102844,0.5111805555555555,0.25771284103393555,2.814988425925926,1785100004.1216316,4148639
224,0.29119575023651123,0.3949875831604004,0.38319444444444445,0.0,0.011111111111111112,0.25559027777777776,0.3259463906288147,0.5107986111111111,0.25644513964653015,2.814988425925926,1785100006.111367,4157472
225,0.2929891049861908,0.39420729875564575,0.3830381944444444,0.0,0.011111111111111112,0.25475694444444447,0.32775911688804626,0.5113194444444444,0.2582190930843353,2.8372164351851854,1785100008.0932631,4160750
226,0.2853316366672516,0.3891980051994324,0.40098958333333334,0.0,0.0,0.2889236111111111,0.3130366802215576,0.5130555555555556,0.25762662291526794,3.6132291666666667,1785100010.214343,4131758
227,0.2940117120742798,0.39465633034706116,0.3809895833333333,0.0,0.005555555555555556,0.2512152777777778,0.329837441444397,0.5107638888888889,0.2581860423088074,2.406603009259259,1785100014.4019477,4188422
228,0.29387569427490234,0.3918339014053345,0.38711805555555556,0.0,0.011111111111111112,0.25083333333333335,0.3314695358276367,0.5234027777777778,0.25628188252449036,2.406603009259259,1785100019.35706,4185570
229,0.29431775212287903,0.3905150294303894,0.3881423611111111,0.0,0.005555555555555556,0.25100694444444444,0.3316899538040161,0.5252777777777777,0.25694555044174194,2.6931944444444444,1785100029.427428,4187549
